gene,arm,base,CEBPB_delta,CEBPB_score,SPI1_delta,SPI1_score
CLEC7A,accelerator,5.836263179779053,0.002514362335205,6.276334143533839,-0.9995193481445312,15.636470167640557
CLEC7A,accelerator,6.283013820648193,-0.0372295379638671,10.669240178332473,0.0219793319702148,17.10331709712634
CLEC7A,accelerator,4.1327362060546875,0.0254693031311035,6.177202633907531,-0.0146598815917968,17.10331709712634
CLEC7A,accelerator,4.477919101715088,-0.3662071228027344,9.157357418640766,-0.0295414924621582,12.057714511942812
CLEC7A,accelerator,4.727581977844238,0.0075292587280273,7.442759077829356,-0.0217971801757812,13.73804659768605
CLEC7A,accelerator,5.155281066894531,-0.0654544830322265,6.607665501007169,-0.0278382301330566,13.73804659768605
CLEC7A,accelerator,5.286352157592773,-0.0104575157165527,9.186478482124269,-0.0146722793579101,14.459399623611125
CLEC7A,accelerator,4.659387111663818,-0.0051503181457519,9.186478482124269,0.0056390762329101,12.085875514785997
CLEC7A,accelerator,4.792583465576172,-0.0006742477416992,9.157357418640766,-0.0745720863342285,14.722821291402706
CLEC7A,accelerator,5.201711654663086,-0.0110144615173339,9.939157226730556,0.0089526176452636,11.54378032647892
CLEC7A,accelerator,6.395267963409424,0.0167088508605957,7.237321122539645,0.0086545944213867,15.13450522895112
CLEC7A,accelerator,6.819149494171143,0.0076231956481933,7.237321122539645,-0.020662784576416,11.710698041915943
CST7,accelerator,6.8717474937438965,0.0219612121582031,9.4607676326601,-0.1480050086975097,15.670748850634102
CST7,accelerator,5.395312786102295,0.026587963104248,5.005138093186532,0.0236201286315917,13.378599096591804
CST7,accelerator,5.63855504989624,3.814697265625e-06,3.608518725774738,-0.0028018951416015,10.832547174529296
CST7,accelerator,6.059158802032471,-0.1610689163208007,11.39858325305732,0.0113639831542968,11.065923224681288
CST7,accelerator,5.056651592254639,0.0212950706481933,7.500266822730002,-0.0770850181579589,9.95083267975699
CST7,accelerator,5.992307662963867,-3.528594970703125e-05,8.819594954724083,-0.0021982192993164,10.657106423287852
CST7,accelerator,5.320489406585693,-0.2542815208435058,8.08111893622629,-1.0944509506225586,14.556337593577762
CST7,accelerator,4.906543731689453,-0.0336871147155761,8.08111893622629,-0.1541223526000976,14.556337593577762
CST7,accelerator,5.513571262359619,0.0016002655029296,10.192513110234977,-0.0065817832946777,12.35639415139654
CST7,accelerator,5.328011989593506,-0.0197186470031738,10.192513110234977,0.0962710380554199,15.257116254579117
CST7,accelerator,6.24315881729126,0.0161066055297851,8.195437822435641,0.0085821151733398,14.92248881738348
CST7,accelerator,5.435592174530029,0.023169994354248,8.195437822435641,-0.0641660690307617,14.92248881738348
CST7,accelerator,5.594314098358154,-0.011178970336914,9.73605834772438,0.0240039825439453,13.020093967162683
CST7,accelerator,7.316406726837158,-0.0132732391357421,8.559260819065415,0.0131916999816894,11.48201254462613
CST7,accelerator,5.826797962188721,0.0059971809387207,8.077430423966529,-0.2604141235351562,13.60391937572469
CST7,accelerator,6.019443988800049,-0.0573554039001464,8.922057205457326,-0.0168371200561523,14.286077909887862
CST7,accelerator,5.662912368774414,0.0401015281677246,8.85846495337793,0.0921473503112793,16.561235790216415
